Job ID,Title,Company,Date Posted,Company Industry,Job Role,Degree,Job City,Max Age,Monthly Salary Max Range
54881086,Drilling Engineering - Upstream JV Management,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881088,Base Oil & Lubricants Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881089,Geophysical Applications Systems Development & Support,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881091,Digital Content Editor,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881093,Facilities Planning Specialist - Infrastructure,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881097,Corrosion Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881100,Petroleum Engineering Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881102,Incident Investigation Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881103,Refinery Shift Superintendent,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881104,Cost Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881106,Superintendent,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881108,Gas Production Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881110,Crisis Communication Coordinator,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881113,Environmental Coordinator,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881115,Sr P&PM Analyst,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881116,Public Policy Analyst,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881117,Base Oil & Lubricants Technician,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881119,Drilling Foreman,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881124,Maintenance Management Technology Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881129,Hydroprocessing Technology Expert,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881134,Chemicals Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881135,Facilities Planning Specialist - Oil,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881137,Control & Instrumentation Project Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881142,Unconventional Resources Production Engineering Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881145,Facilities Planning Specialist - Process Automation,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881146,Compensation Professional,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881248,Executive Coach,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881283,Data Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881288,Process Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881290,Operations Foreman - Refinery,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881292,ICS Cybersecurity Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881293,Senior Inspector,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881296,Economic Modeling Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881297,Financial Modelling Analyst,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881299,Scheduling Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881300,Engineering Professional,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881302,Creative Director,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881306,Computational Fluid Dynamics Modeling Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881309,Forensic Scientist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881310,Cost Estimating Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881311,Safety Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881313,Research Contracts Lead,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881316,Analyzers Specialist,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881931,Mechanical-Rotating Equipment Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881935,Chemical & Process Project Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881942,Downstream Market & Strategy Analyst,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54881943,Petroleum Engineering Systems Analyst,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54882624,Facilities Planning Specialist - Refining & Chemicals,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
54882625,Instrument Engineer,Aramco Services Company,3/28/2020,Oil & Gas,Maintenance Repair and Technician,0,NaN,0,0
